Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z
G000.530+00.131, Q,      0.530131,      0.131702,       50.5506, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.530-00.156, Q,      0.530380,     -0.155807,       29.4175, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.533-00.082, G,      0.533332,    -0.0817726,       66.8632, , G000.510-00.051,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , 45.0,       0.00000,       0.00000, ,       0.00000,      -0.00000
G000.534+00.168, G,      0.534824,      0.168883,       31.2643, , G000.521+00.178,       0.00000,       0.00000, , , , , , , , , , 17430-2822,      0.527000,      0.182000, -3.8, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -2.3,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.541-00.046, Q,      0.541300,    -0.0456248,       20.4662, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.544-00.227, Q,      0.544302,     -0.226129,       128.528, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.547-00.060, Q,      0.547250,    -0.0596070,       20.4662, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.548-00.852, G,      0.548089,     -0.851137,       28.2152, , G000.583-00.87,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , 14.2,       0.00000,       0.00000, ,       0.00000,      -0.00000
G000.548-00.836, G,      0.548581,     -0.835273,       41.7092, , G000.583-00.87,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , 14.2,       0.00000,       0.00000, ,       0.00000,      -0.00000
G000.551+00.060, Q,      0.551446,     0.0601200,       90.0997, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.557-00.079, Q,      0.557067,    -0.0789440,       20.4662, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.563-00.852, G,      0.563339,     -0.851875,       35.8158, , G000.583-00.87,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , 14.2,       0.00000,       0.00000, ,       0.00000,      -0.00000
G000.563-00.037, Q,      0.563585,    -0.0365158,       23.1136, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.563-00.824, Q,      0.563831,     -0.823344,       39.6281, , G000.583-00.87,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , 14.2,       0.00000,       0.00000, ,       0.00000,      -0.00000
G000.567-00.097, Q,      0.567274,    -0.0966533,       20.3523, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.574+00.128, Q,      0.574469,      0.128979,       19.6834, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.579-00.045, Q,      0.579080,    -0.0446325,       24.6399, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.583-00.871, K,      0.583828,     -0.870617,       79.5116, G000.583-00.87, G000.583-00.87,      0.583000,     -0.870000, 14.2, 0.1, 17.4, 0.2, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.586-00.127, Q,      0.586828,     -0.126537,       15.2939, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.587-00.086, Q,      0.587074,    -0.0855850,       28.5113, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.591+00.050, C,      0.591558,     0.0507395,       42.5002, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.593-00.047, Q,      0.593237,    -0.0464515,       92.7670, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.595-00.618, K,      0.595643,     -0.617402,       215.253, G000.572-00.628, ,      0.572000,     -0.628000, 20.0, , 15.0, , 6, H110, 2.5, Effelsberg, Downes et al. (1980), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.596-00.171, Q,      0.596298,     -0.170564,       16.0461, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.599-00.049, K,      0.599741,    -0.0481989,       19.8642, G000.602-00.05, ,      0.602000,    -0.0510000, 53.1, 0.1, 41.1, 0.2, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.600-00.121, Q,      0.600233,     -0.120634,       11.2123, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.601-00.069, Q,      0.601586,    -0.0686137,       22.4368, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.602-00.051, K,      0.602446,    -0.0505356,       18.9603, G000.602-00.05, ,      0.602000,    -0.0510000, 53.1, 0.1, 41.1, 0.2, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.602+00.333, K,      0.602836,      0.333658,       83.6117, G000.605+00.329, ,      0.605000,      0.329000, -2.9, 0.5, 26.0, 1.2, 3, H91;H92, 3, NRAO 140', Quireza et al. (2006), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.605-00.202, Q,      0.605568,     -0.201686,       42.5000, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.616-00.052, Q,      0.616466,    -0.0512735,       21.3295, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.624-00.046, Q,      0.624921,    -0.0455566,       42.7232, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.630-00.027, K,      0.630235,    -0.0268850,       42.5000, G000.630-00.02, ,      0.630000,    -0.0270000, 90.6;51.3;136.2, 0.1;0.2;0.3, 52.8;37.0;28.8, 0.5;0.4;0.6, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.638-00.115, K,      0.638866,     -0.114406,       49.1771, G000.639-00.11, ,      0.639000,     -0.114000, 24.9;70.4;96.7, 0.2;0.1;0.6, 27.6;27.4;17.4, 0.6;0.4;1.2, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.649-00.080, K,      0.649113,    -0.0796445,       95.2605, G000.665-00.035; Sgr B2, G000.665-00.035; Sgr B2,      0.665000,    -0.0350000, 64.3, 0.2, 40.5, 0.4, 3, H91;H92, 3, NRAO 140', Quireza et al. (2006), ,       0.00000,       0.00000, , , ,       62.0000,       0.00000,       0.00000,       0.00000,       0.00000,      0.753694,       0.00000, ,       7.75194,       6.69143,      -10.7756, Parallax, Reid et al. 2009c, ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.657-00.041, G,      0.657044,    -0.0408458,       24.7997, , G000.665-00.035; Sgr B2,       0.00000,       0.00000, , , , , , , , , , 17441-2822,      0.665000,    -0.0340000, 50.8;81.6, CS, Bronfman  Nyman  & May (1996),       62.0000,       0.00000,       0.00000,       0.00000,       0.00000,      0.753835,       0.00000, ,       7.75194,       6.77451,      -5.52631, Parallax, Reid et al. 2009c, 64.3,       7.75194,      0.753694, ,       6.69143,      -10.7756
G000.660-00.052, Q,      0.660309,    -0.0519498,       14.3256, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G000.666-00.036, G,      0.666170,    -0.0359266,       16.6851, , G000.665-00.035; Sgr B2,       0.00000,       0.00000, , , , , , , , , , 17441-2822,      0.665000,    -0.0340000, 50.8;81.6, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , 64.3,       7.75194,      0.753694, ,       6.69143,      -10.7756
